benefitInformation.pmBenefitCode,benefitInformation.benefitName,appliedDiscountProduct,product,pmProductId,legacyProductId,discountType,discountAmount,maxDiscountAmount,benefitType,benefitInformation.marketingKeyword
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",0 청년 다이렉트 69(T 우주),PA00000090,NA00008154,정률할인,100%,15900원,요금 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",0 청년 99(T 우주),PA00000106,NA00008139,정률할인,100%,15900원,요금 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",다이렉트5G 62,PA00000012,NA00008104,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",5GX 프라임,PA00000061,NA00007790,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",0 청년 89,PA00000065,NA00008140,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정률할인,70%,6930원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",다이렉트5G 62,PA00000012,NA00008104,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",5GX 프라임,PA00000061,NA00007790,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",0 청년 89,PA00000065,NA00008140,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",다이렉트5G 62,PA00000012,NA00008104,정률할인,70%,11130원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,11130원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",5GX 프라임,PA00000061,NA00007790,정률할인,70%,11130원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",0 청년 89,PA00000065,NA00008140,정률할인,70%,11130원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정률할인,70%,11130원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,8610원,요금 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000043,"Wavve 무료(최대 9,900원)","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}, {'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,100%,9900원,요금 할인,"['이용권', '동영상', '다시보기', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스', 'wave할인', 'wave', '요금제혜택', '라이브', '실시간', 'VOD', '본방', '콘텐츠']"
BA00000043,"Wavve 무료(최대 9,900원)","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}, {'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,100%,9900원,요금 할인,"['이용권', '동영상', '다시보기', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스', 'wave할인', 'wave', '요금제혜택', '라이브', '실시간', 'VOD', '본방', '콘텐츠']"
BA00000043,"Wavve 무료(최대 9,900원)","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PB00000225', 'legacyProductId': 'NA00006577'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PB00000227', 'legacyProductId': 'NA00006584'}, {'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PB00000231', 'legacyProductId': 'NA00007615'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,100%,9900원,요금 할인,"['이용권', '동영상', '다시보기', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스', 'wave할인', 'wave', '요금제혜택', '라이브', '실시간', 'VOD', '본방', '콘텐츠']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,100%,7900원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,100%,7900원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,100%,7900원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",T플랜 맥스,PA00000048,NA00006539,정률할인,100%,7900원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}]",(구)5GX플래티넘,PA00000042,NA00006405,정률할인,100%,7900원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",(구)5GX플래티넘,PA00000042,NA00006405,정률할인,100%,10900원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,5530원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,5530원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,5530원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
BA00000044,Wavve 콘텐츠팩(플러스) 할인,"[{'product': 'Wavve 콘텐츠 팩', 'pmProductId': 'PB00000219', 'legacyProductId': 'NA00006516'}, {'product': 'Wavve 콘텐츠 팩 플러스 (구)', 'pmProductId': 'PB00000223', 'legacyProductId': 'NA00006522'}, {'product': 'Wavve 콘텐츠 팩 플러스', 'pmProductId': 'PB00000243', 'legacyProductId': 'NA00008314'}]",T플랜 맥스,PA00000048,NA00006539,정률할인,70%,5530원,요금 할인,"['실시간', '라이브', 'VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '웨이브', 'OTT', 'wavve', '웨이브할인', '콘텐츠할인', '요금제할인', 'wave', '웨이브할인', 'wavve콘텐츠팩', 'wave할인', 'pooq콘텐츠팩', 'wavve콘텐츠팩플러스', 'wave할인', 'pooq콘텐츠팩플러스', '요금제혜택']"
